task_id,dataset,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of
DT_01,3_judgments_incjdgFALSE_1_votes,0.07656748704012137,0.8955592105263158,0.14059598383579314,0.02005743961199971,0.9642857142857143,0.03926380530633099,0.05868554339974984,0.8809523809523809,0.10934170676817737
DT_01,3_judgments_incjdgFALSE_2_votes,0.11370809428354185,0.5512609649122807,0.1865053171983865,0.04650427300982664,0.9017857142857143,0.08832487950135008,0.0736850209411185,0.4494047619047619,0.1242018783473828
DT_01,3_judgments_incjdgFALSE_3_votes,0.20773809523809522,0.19873903508771928,0.1933100739723938,0.08035714285714285,0.27976190476190477,0.1244297816878462,0.1508162889741837,0.18154761904761904,0.15099541269426667
DT_01,3_judgments_incjdgTRUE_1_votes,0.07606960324345292,0.8955592105263158,0.13973543734353924,0.019908341471882265,0.9642857142857143,0.038977157876162224,0.05830768235141845,0.8809523809523809,0.10866641528406235
DT_01,3_judgments_incjdgTRUE_2_votes,0.11346869619872653,0.5512609649122807,0.18616557734204792,0.04639135521398201,0.9017857142857143,0.08811968114293695,0.07353809176098333,0.4494047619047619,0.12397791418164933
DT_01,3_judgments_incjdgTRUE_3_votes,0.22282405094905094,0.22998903508771928,0.21739042023546504,0.07684837092731829,0.27976190476190477,0.12023651119022788,0.17000915750915752,0.2232142857142857,0.18057770689349636
