task_id,dataset,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of
FT_01,3_judgments_incjdgTRUE_1_votes_10_mfr,0.1936939049942146,0.7909356725146199,0.30919020715630885,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.15931674468259835,0.6972988025619604,0.2527853881278539
FT_01,3_judgments_incjdgTRUE_1_votes_11_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_12_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_13_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_14_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_15_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_16_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_17_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_18_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_19_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_20_mfr,0.18974307092924533,0.7701023391812866,0.30249676672792863,0.09444444444444444,0.8690476190476191,0.16955815464587393,0.1526094276094276,0.6602617655249234,0.24135681669928244
FT_01,3_judgments_incjdgTRUE_1_votes_21_mfr,0.20349009866398346,0.7562134502923976,0.31814204314204314,0.09526077097505668,0.8690476190476191,0.17081128747795413,0.1711579517889129,0.6497354497354497,0.2618779014625867
FT_01,3_judgments_incjdgTRUE_1_votes_22_mfr,0.20349009866398346,0.7562134502923976,0.31814204314204314,0.09526077097505668,0.8690476190476191,0.17081128747795413,0.1711579517889129,0.6497354497354497,0.2618779014625867
