task_id,dataset,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of
DT_03,3_judgments_incjdgFALSE_1_votes_10_mfr,0.07016499074364566,0.934484649122807,0.1301371427587103,0.021106203554249484,0.9642857142857143,0.0412513048483897,0.0565403927467881,0.9166666666666666,0.10589233769586587
DT_03,3_judgments_incjdgFALSE_1_votes_11_mfr,0.07057248132608553,0.934484649122807,0.13085151918746316,0.021157503143852764,0.9642857142857143,0.041350396508175,0.056799631057496996,0.9166666666666666,0.10635530065882882
DT_03,3_judgments_incjdgFALSE_1_votes_12_mfr,0.07057248132608553,0.934484649122807,0.13085151918746316,0.021157503143852764,0.9642857142857143,0.041350396508175,0.056799631057496996,0.9166666666666666,0.10635530065882882
DT_03,3_judgments_incjdgFALSE_1_votes_13_mfr,0.07057248132608553,0.934484649122807,0.13085151918746316,0.021157503143852764,0.9642857142857143,0.041350396508175,0.056799631057496996,0.9166666666666666,0.10635530065882882
DT_03,3_judgments_incjdgFALSE_1_votes_14_mfr,0.07083429592059345,0.934484649122807,0.13130092858030837,0.02124535354868876,0.9642857142857143,0.04151789108185805,0.05702135275389811,0.9166666666666666,0.1067442017459998
DT_03,3_judgments_incjdgFALSE_1_votes_15_mfr,0.07083429592059345,0.934484649122807,0.13130092858030837,0.02124535354868876,0.9642857142857143,0.04151789108185805,0.05702135275389811,0.9166666666666666,0.1067442017459998
DT_03,3_judgments_incjdgFALSE_1_votes_16_mfr,0.07083429592059345,0.934484649122807,0.13130092858030837,0.02124535354868876,0.9642857142857143,0.04151789108185805,0.05702135275389811,0.9166666666666666,0.1067442017459998
DT_03,3_judgments_incjdgFALSE_1_votes_17_mfr,0.07241291064995513,0.918859649122807,0.13384735131279665,0.020517266565542765,0.9017857142857143,0.04005492060392922,0.059052362812144446,0.9166666666666666,0.1102998493480446
DT_03,3_judgments_incjdgFALSE_1_votes_18_mfr,0.07241291064995513,0.918859649122807,0.13384735131279665,0.020517266565542765,0.9017857142857143,0.04005492060392922,0.059052362812144446,0.9166666666666666,0.1102998493480446
DT_03,3_judgments_incjdgFALSE_1_votes_19_mfr,0.07241291064995513,0.918859649122807,0.13384735131279665,0.020517266565542765,0.9017857142857143,0.04005492060392922,0.059052362812144446,0.9166666666666666,0.1102998493480446
DT_03,3_judgments_incjdgFALSE_1_votes_20_mfr,0.07241291064995513,0.918859649122807,0.13384735131279665,0.020517266565542765,0.9017857142857143,0.04005492060392922,0.059052362812144446,0.9166666666666666,0.1102998493480446
DT_03,3_judgments_incjdgFALSE_1_votes_21_mfr,0.08119664119771602,0.918859649122807,0.1486934704710324,0.023172255629283364,0.9017857142857143,0.04511663948025996,0.06575488235508502,0.9166666666666666,0.12188178921045305
DT_03,3_judgments_incjdgFALSE_1_votes_22_mfr,0.08119664119771602,0.918859649122807,0.1486934704710324,0.023172255629283364,0.9017857142857143,0.04511663948025996,0.06575488235508502,0.9166666666666666,0.12188178921045305
DT_03,3_judgments_incjdgFALSE_1_votes_23_mfr,0.08119664119771602,0.918859649122807,0.1486934704710324,0.023172255629283364,0.9017857142857143,0.04511663948025996,0.06575488235508502,0.9166666666666666,0.12188178921045305
DT_03,3_judgments_incjdgFALSE_1_votes_24_mfr,0.0929660976778962,0.8064692982456141,0.1660274383600893,0.027600030803797925,0.7559523809523809,0.053175793605766714,0.07718799957041839,0.8041666666666667,0.13999466005172756
DT_03,3_judgments_incjdgFALSE_1_votes_25_mfr,0.0929660976778962,0.8064692982456141,0.1660274383600893,0.027600030803797925,0.7559523809523809,0.053175793605766714,0.07718799957041839,0.8041666666666667,0.13999466005172756
DT_03,3_judgments_incjdgFALSE_1_votes_26_mfr,0.0929660976778962,0.8064692982456141,0.1660274383600893,0.027600030803797925,0.7559523809523809,0.053175793605766714,0.07718799957041839,0.8041666666666667,0.13999466005172756
DT_03,3_judgments_incjdgFALSE_1_votes_27_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03273321119326485,0.6577380952380952,0.06220922115181077,0.08450378324933741,0.6416666666666666,0.14826779530588688
DT_03,3_judgments_incjdgFALSE_1_votes_28_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03273321119326485,0.6577380952380952,0.06220922115181077,0.08450378324933741,0.6416666666666666,0.14826779530588688
DT_03,3_judgments_incjdgFALSE_1_votes_29_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03273321119326485,0.6577380952380952,0.06220922115181077,0.08450378324933741,0.6416666666666666,0.14826779530588688
DT_03,3_judgments_incjdgFALSE_1_votes_30_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03273321119326485,0.6577380952380952,0.06220922115181077,0.08450378324933741,0.6416666666666666,0.14826779530588688
DT_03,3_judgments_incjdgFALSE_1_votes_31_mfr,0.12251008122198916,0.4725877192982456,0.1916747252797085,0.03839539848197343,0.45535714285714285,0.07059325650874947,0.10203044969426206,0.45833333333333337,0.16315628815628816
DT_03,3_judgments_incjdgFALSE_1_votes_32_mfr,0.12251008122198916,0.4725877192982456,0.1916747252797085,0.03839539848197343,0.45535714285714285,0.07059325650874947,0.10203044969426206,0.45833333333333337,0.16315628815628816
DT_03,3_judgments_incjdgFALSE_1_votes_33_mfr,0.12251008122198916,0.4725877192982456,0.1916747252797085,0.03839539848197343,0.45535714285714285,0.07059325650874947,0.10203044969426206,0.45833333333333337,0.16315628815628816
DT_03,3_judgments_incjdgFALSE_1_votes_34_mfr,0.13277934789692908,0.34731359649122806,0.19055573368320058,0.05979437229437229,0.45535714285714285,0.10534335355763927,0.09295263559969442,0.29464285714285715,0.13905775075987842
DT_03,3_judgments_incjdgFALSE_1_votes_35_mfr,0.13277934789692908,0.34731359649122806,0.19055573368320058,0.05979437229437229,0.45535714285714285,0.10534335355763927,0.09295263559969442,0.29464285714285715,0.13905775075987842
DT_03,3_judgments_incjdgFALSE_1_votes_36_mfr,0.13277934789692908,0.34731359649122806,0.19055573368320058,0.05979437229437229,0.45535714285714285,0.10534335355763927,0.09295263559969442,0.29464285714285715,0.13905775075987842
DT_03,3_judgments_incjdgFALSE_1_votes_37_mfr,0.18472288580984234,0.28207236842105265,0.22186147186147187,0.08621281464530892,0.35714285714285715,0.1363960113960114,0.1203010033444816,0.25,0.162345051818736
DT_03,3_judgments_incjdgFALSE_1_votes_38_mfr,0.18472288580984234,0.28207236842105265,0.22186147186147187,0.08621281464530892,0.35714285714285715,0.1363960113960114,0.1203010033444816,0.25,0.162345051818736
DT_03,3_judgments_incjdgFALSE_1_votes_39_mfr,0.18472288580984234,0.28207236842105265,0.22186147186147187,0.08621281464530892,0.35714285714285715,0.1363960113960114,0.1203010033444816,0.25,0.162345051818736
DT_03,3_judgments_incjdgFALSE_1_votes_40_mfr,0.18472288580984234,0.28207236842105265,0.22186147186147187,0.08621281464530892,0.35714285714285715,0.1363960113960114,0.1203010033444816,0.25,0.162345051818736
DT_03,3_judgments_incjdgFALSE_1_votes_41_mfr,0.5159090909090909,0.17763157894736842,0.21227106227106227,0.4145833333333333,0.29464285714285715,0.2068452380952381,0.38636363636363635,0.125,0.13043478260869565
DT_03,3_judgments_incjdgFALSE_1_votes_42_mfr,0.5159090909090909,0.17763157894736842,0.21227106227106227,0.4145833333333333,0.29464285714285715,0.2068452380952381,0.38636363636363635,0.125,0.13043478260869565
DT_03,3_judgments_incjdgFALSE_1_votes_43_mfr,0.5159090909090909,0.17763157894736842,0.21227106227106227,0.4145833333333333,0.29464285714285715,0.2068452380952381,0.38636363636363635,0.125,0.13043478260869565
DT_03,3_judgments_incjdgTRUE_1_votes_10_mfr,0.07002493472123669,0.934484649122807,0.12989107976658432,0.021077142234865582,0.9642857142857143,0.0411956100558528,0.0564117891673218,0.9166666666666666,0.10566149299663727
DT_03,3_judgments_incjdgTRUE_1_votes_11_mfr,0.07043242530367656,0.934484649122807,0.13060545619533717,0.021128441824468866,0.9642857142857143,0.04129470171563811,0.0566710274780307,0.9166666666666666,0.10612445595960024
DT_03,3_judgments_incjdgTRUE_1_votes_12_mfr,0.07043242530367656,0.934484649122807,0.13060545619533717,0.021128441824468866,0.9642857142857143,0.04129470171563811,0.0566710274780307,0.9166666666666666,0.10612445595960024
DT_03,3_judgments_incjdgTRUE_1_votes_13_mfr,0.07043242530367656,0.934484649122807,0.13060545619533717,0.021128441824468866,0.9642857142857143,0.04129470171563811,0.0566710274780307,0.9166666666666666,0.10612445595960024
DT_03,3_judgments_incjdgTRUE_1_votes_14_mfr,0.07069306046343193,0.934484649122807,0.13105292424023243,0.021215976345398513,0.9642857142857143,0.041461603791528204,0.05689155005400195,0.9166666666666666,0.10651131865331233
DT_03,3_judgments_incjdgTRUE_1_votes_15_mfr,0.07069306046343193,0.934484649122807,0.13105292424023243,0.021215976345398513,0.9642857142857143,0.041461603791528204,0.05689155005400195,0.9166666666666666,0.10651131865331233
DT_03,3_judgments_incjdgTRUE_1_votes_16_mfr,0.07069306046343193,0.934484649122807,0.13105292424023243,0.021215976345398513,0.9642857142857143,0.041461603791528204,0.05689155005400195,0.9166666666666666,0.10651131865331233
DT_03,3_judgments_incjdgTRUE_1_votes_17_mfr,0.07234171262451371,0.918859649122807,0.13372291129288627,0.02049372755355356,0.9017857142857143,0.04000988367364639,0.05898335287471346,0.9166666666666666,0.11017644334228566
DT_03,3_judgments_incjdgTRUE_1_votes_18_mfr,0.07234171262451371,0.918859649122807,0.13372291129288627,0.02049372755355356,0.9017857142857143,0.04000988367364639,0.05898335287471346,0.9166666666666666,0.11017644334228566
DT_03,3_judgments_incjdgTRUE_1_votes_19_mfr,0.07234171262451371,0.918859649122807,0.13372291129288627,0.02049372755355356,0.9017857142857143,0.04000988367364639,0.05898335287471346,0.9166666666666666,0.11017644334228566
DT_03,3_judgments_incjdgTRUE_1_votes_20_mfr,0.07234171262451371,0.918859649122807,0.13372291129288627,0.02049372755355356,0.9017857142857143,0.04000988367364639,0.05898335287471346,0.9166666666666666,0.11017644334228566
DT_03,3_judgments_incjdgTRUE_1_votes_21_mfr,0.08111589184371085,0.918859649122807,0.1485535242103965,0.02314419936712565,0.9017857142857143,0.045063174980687674,0.0656755802139272,0.9166666666666666,0.12174108286459685
DT_03,3_judgments_incjdgTRUE_1_votes_22_mfr,0.08111589184371085,0.918859649122807,0.1485535242103965,0.02314419936712565,0.9017857142857143,0.045063174980687674,0.0656755802139272,0.9166666666666666,0.12174108286459685
DT_03,3_judgments_incjdgTRUE_1_votes_23_mfr,0.08111589184371085,0.918859649122807,0.1485535242103965,0.02314419936712565,0.9017857142857143,0.045063174980687674,0.0656755802139272,0.9166666666666666,0.12174108286459685
DT_03,3_judgments_incjdgTRUE_1_votes_24_mfr,0.09283355204432807,0.8064692982456141,0.16580774091485673,0.02755241175617888,0.7559523809523809,0.05308634816748407,0.07705445256187138,0.8041666666666667,0.13976719934039586
DT_03,3_judgments_incjdgTRUE_1_votes_25_mfr,0.09283355204432807,0.8064692982456141,0.16580774091485673,0.02755241175617888,0.7559523809523809,0.05308634816748407,0.07705445256187138,0.8041666666666667,0.13976719934039586
DT_03,3_judgments_incjdgTRUE_1_votes_26_mfr,0.09283355204432807,0.8064692982456141,0.16580774091485673,0.02755241175617888,0.7559523809523809,0.05308634816748407,0.07705445256187138,0.8041666666666667,0.13976719934039586
DT_03,3_judgments_incjdgTRUE_1_votes_27_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03282086897727607,0.6577380952380952,0.06237030362603757,0.08471794658457443,0.6416666666666666,0.1486110447338045
DT_03,3_judgments_incjdgTRUE_1_votes_28_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03282086897727607,0.6577380952380952,0.06237030362603757,0.08471794658457443,0.6416666666666666,0.1486110447338045
DT_03,3_judgments_incjdgTRUE_1_votes_29_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03282086897727607,0.6577380952380952,0.06237030362603757,0.08471794658457443,0.6416666666666666,0.1486110447338045
DT_03,3_judgments_incjdgTRUE_1_votes_30_mfr,0.10339984701816943,0.6551535087719298,0.17782748582121452,0.03282086897727607,0.6577380952380952,0.06237030362603757,0.08471794658457443,0.6416666666666666,0.1486110447338045
DT_03,3_judgments_incjdgTRUE_1_votes_31_mfr,0.12251008122198916,0.4725877192982456,0.1916747252797085,0.03839539848197343,0.45535714285714285,0.07059325650874947,0.10203044969426206,0.45833333333333337,0.16315628815628816
DT_03,3_judgments_incjdgTRUE_1_votes_32_mfr,0.12251008122198916,0.4725877192982456,0.1916747252797085,0.03839539848197343,0.45535714285714285,0.07059325650874947,0.10203044969426206,0.45833333333333337,0.16315628815628816
DT_03,3_judgments_incjdgTRUE_1_votes_33_mfr,0.12251008122198916,0.4725877192982456,0.1916747252797085,0.03839539848197343,0.45535714285714285,0.07059325650874947,0.10203044969426206,0.45833333333333337,0.16315628815628816
DT_03,3_judgments_incjdgTRUE_1_votes_34_mfr,0.13277934789692908,0.34731359649122806,0.19055573368320058,0.05979437229437229,0.45535714285714285,0.10534335355763927,0.09295263559969442,0.29464285714285715,0.13905775075987842
