task_id,dataset,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of
FT_02,3_judgments_incjdgTRUE_1_votes_10_mfr,0.20400116822429906,0.7635233918128655,0.31494708994709,0.11654320987654321,1,0.2085373642750692,0.16018518518518518,0.6481481481481481,0.24279835390946503
FT_02,3_judgments_incjdgTRUE_1_votes_11_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_12_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_13_mfr,0.20668492594846824,0.7635233918128655,0.3184444444444445,0.11654320987654321,1,0.2085373642750692,0.16270881100556828,0.6481481481481481,0.24636752136752135
FT_02,3_judgments_incjdgTRUE_1_votes_14_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_15_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_16_mfr,0.21004273504273505,0.7635233918128655,0.322842675795179,0.11654320987654321,1,0.2085373642750692,0.16593024625898434,0.6481481481481481,0.25094017094017096
FT_02,3_judgments_incjdgTRUE_1_votes_17_mfr,0.2152887179174045,0.7635233918128655,0.32814338379480745,0.11654320987654321,1,0.2085373642750692,0.17318430338516422,0.6481481481481481,0.257565124933546
FT_02,3_judgments_incjdgTRUE_1_votes_18_mfr,0.2152887179174045,0.7635233918128655,0.32814338379480745,0.11654320987654321,1,0.2085373642750692,0.17318430338516422,0.6481481481481481,0.257565124933546
FT_02,3_judgments_incjdgTRUE_1_votes_19_mfr,0.2152887179174045,0.7635233918128655,0.32814338379480745,0.11654320987654321,1,0.2085373642750692,0.17318430338516422,0.6481481481481481,0.257565124933546
FT_02,3_judgments_incjdgTRUE_1_votes_20_mfr,0.2152887179174045,0.7635233918128655,0.32814338379480745,0.11654320987654321,1,0.2085373642750692,0.17318430338516422,0.6481481481481481,0.257565124933546
FT_02,3_judgments_incjdgTRUE_1_votes_21_mfr,0.22681704260651628,0.7635233918128655,0.34023925431148344,0.1193593018305662,1,0.21307680631451123,0.18414713761509197,0.6481481481481481,0.26819363222871995
FT_02,3_judgments_incjdgTRUE_1_votes_22_mfr,0.22681704260651628,0.7635233918128655,0.34023925431148344,0.1193593018305662,1,0.21307680631451123,0.18414713761509197,0.6481481481481481,0.26819363222871995
FT_02,3_judgments_incjdgTRUE_1_votes_23_mfr,0.22681704260651628,0.7635233918128655,0.34023925431148344,0.1193593018305662,1,0.21307680631451123,0.18414713761509197,0.6481481481481481,0.26819363222871995
FT_02,3_judgments_incjdgTRUE_1_votes_24_mfr,0.25135244372590476,0.7426900584795322,0.36462547077695634,0.125,1,0.22192353643966545,0.21810103351685503,0.6259259259259259,0.29944972109151213
FT_02,3_judgments_incjdgTRUE_1_votes_25_mfr,0.25135244372590476,0.7426900584795322,0.36462547077695634,0.125,1,0.22192353643966545,0.21810103351685503,0.6259259259259259,0.29944972109151213
FT_02,3_judgments_incjdgTRUE_1_votes_26_mfr,0.25135244372590476,0.7426900584795322,0.36462547077695634,0.125,1,0.22192353643966545,0.21810103351685503,0.6259259259259259,0.29944972109151213
FT_02,3_judgments_incjdgTRUE_1_votes_27_mfr,0.29022556390977444,0.7112573099415205,0.40249227635961954,0.13947163947163946,1,0.24420361247947456,0.2425531914893617,0.5722222222222222,0.319047619047619
FT_02,3_judgments_incjdgTRUE_1_votes_28_mfr,0.29022556390977444,0.7112573099415205,0.40249227635961954,0.13947163947163946,1,0.24420361247947456,0.2425531914893617,0.5722222222222222,0.319047619047619
