cfg,sim_thr,tp_overall,fp_overall,fn_overall,tp_match,fp_match,fn_match,tp_part_of,fp_part_of,fn_part_of,p_overall,r_overall,f_overall,p_match,r_match,f_match,p_part_of,r_part_of,f_part_of,use_clean_keywords,remove_spam_keywords,stem_keywords,kw_group_thr,use_union_method
FALSE_FALSE_FALSE_0_TRUE,0.1,11,28.666666666666668,8.666666666666666,3.6666666666666665,28.666666666666668,1,7.333333333333333,28.666666666666668,7.666666666666667,0.2840739242821221,0.5720029239766082,0.36862334032145355,0.10844854070660521,0.7579365079365079,0.18962148962148961,0.2143265501630124,0.5158730158730158,0.28846311307623024,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.11,11,28.666666666666668,8.666666666666666,3.6666666666666665,28.666666666666668,1,7.333333333333333,28.666666666666668,7.666666666666667,0.2840739242821221,0.5720029239766082,0.36862334032145355,0.10844854070660521,0.7579365079365079,0.18962148962148961,0.2143265501630124,0.5158730158730158,0.28846311307623024,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.12,11,28.666666666666668,8.666666666666666,3.6666666666666665,28.666666666666668,1,7.333333333333333,28.666666666666668,7.666666666666667,0.2840739242821221,0.5720029239766082,0.36862334032145355,0.10844854070660521,0.7579365079365079,0.18962148962148961,0.2143265501630124,0.5158730158730158,0.28846311307623024,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.13,11,28.666666666666668,8.666666666666666,3.6666666666666665,28.666666666666668,1,7.333333333333333,28.666666666666668,7.666666666666667,0.2840739242821221,0.5720029239766082,0.36862334032145355,0.10844854070660521,0.7579365079365079,0.18962148962148961,0.2143265501630124,0.5158730158730158,0.28846311307623024,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.14,11,28.333333333333332,8.666666666666666,3.6666666666666665,28.333333333333332,1,7.333333333333333,28.333333333333332,7.666666666666667,0.28817901459410894,0.5720029239766082,0.37104230500456914,0.11003584229390681,0.7579365079365079,0.1920369485586877,0.21812522062834955,0.5158730158730158,0.29082717927008367,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.15,11,28.333333333333332,8.666666666666666,3.6666666666666665,28.333333333333332,1,7.333333333333333,28.333333333333332,7.666666666666667,0.28817901459410894,0.5720029239766082,0.37104230500456914,0.11003584229390681,0.7579365079365079,0.1920369485586877,0.21812522062834955,0.5158730158730158,0.29082717927008367,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.16,11,28.333333333333332,8.666666666666666,3.6666666666666665,28.333333333333332,1,7.333333333333333,28.333333333333332,7.666666666666667,0.28817901459410894,0.5720029239766082,0.37104230500456914,0.11003584229390681,0.7579365079365079,0.1920369485586877,0.21812522062834955,0.5158730158730158,0.29082717927008367,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.17,10.666666666666666,28,9,3.3333333333333335,28,1.3333333333333333,7.333333333333333,28,7.666666666666667,0.2845160109311053,0.5581140350877193,0.36283717679944094,0.09522102747909199,0.6468253968253967,0.1658119658119658,0.22222778473091365,0.5158730158730158,0.2932940309506264,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.18,10.666666666666666,28,9,3.3333333333333335,28,1.3333333333333333,7.333333333333333,28,7.666666666666667,0.2845160109311053,0.5581140350877193,0.36283717679944094,0.09522102747909199,0.6468253968253967,0.1658119658119658,0.22222778473091365,0.5158730158730158,0.2932940309506264,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.19,10.666666666666666,27.666666666666668,9,3.3333333333333335,27.666666666666668,1.3333333333333333,7.333333333333333,27.666666666666668,7.666666666666667,0.28913139554648987,0.5581140350877193,0.3652861563912777,0.09631035209782837,0.6468253968253967,0.1673992673992674,0.2266722291753581,0.5158730158730158,0.29587052048363766,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.2,10.666666666666666,27,9,3.3333333333333335,27,1.3333333333333333,7.333333333333333,27,7.666666666666667,0.29638364779874216,0.5581140350877193,0.370014245014245,0.09861111111111111,0.6468253968253967,0.17083432563308726,0.2332856782440501,0.5158730158730158,0.30049649032699877,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.21,10.666666666666666,27,9,3.3333333333333335,27,1.3333333333333333,7.333333333333333,27,7.666666666666667,0.29638364779874216,0.5581140350877193,0.370014245014245,0.09861111111111111,0.6468253968253967,0.17083432563308726,0.2332856782440501,0.5158730158730158,0.30049649032699877,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.22,10.666666666666666,27,9,3.3333333333333335,27,1.3333333333333333,7.333333333333333,27,7.666666666666667,0.29638364779874216,0.5581140350877193,0.370014245014245,0.09861111111111111,0.6468253968253967,0.17083432563308726,0.2332856782440501,0.5158730158730158,0.30049649032699877,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.23,10.666666666666666,24.666666666666668,9,3.3333333333333335,24.666666666666668,1.3333333333333333,7.333333333333333,24.666666666666668,7.666666666666667,0.3279788838612368,0.5581140350877193,0.3878190354246692,0.10894660894660894,0.6468253968253967,0.18537581699346403,0.2628380207179941,0.5158730158730158,0.3183106121357926,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.24,10.666666666666666,24.666666666666668,9,3.3333333333333335,24.666666666666668,1.3333333333333333,7.333333333333333,24.666666666666668,7.666666666666667,0.3279788838612368,0.5581140350877193,0.3878190354246692,0.10894660894660894,0.6468253968253967,0.18537581699346403,0.2628380207179941,0.5158730158730158,0.3183106121357926,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.25,10.666666666666666,24.666666666666668,9,3.3333333333333335,24.666666666666668,1.3333333333333333,7.333333333333333,24.666666666666668,7.666666666666667,0.3279788838612368,0.5581140350877193,0.3878190354246692,0.10894660894660894,0.6468253968253967,0.18537581699346403,0.2628380207179941,0.5158730158730158,0.3183106121357926,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.26,10,20.333333333333332,9.666666666666666,3,20.333333333333332,1.6666666666666667,7,20.333333333333332,8,0.3566073172564045,0.5266812865497076,0.3988313008130081,0.09610983981693363,0.5357142857142857,0.16296296296296295,0.293614881850176,0.4880952380952381,0.3371173030615755,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.27,10,20.333333333333332,9.666666666666666,3,20.333333333333332,1.6666666666666667,7,20.333333333333332,8,0.3566073172564045,0.5266812865497076,0.3988313008130081,0.09610983981693363,0.5357142857142857,0.16296296296296295,0.293614881850176,0.4880952380952381,0.3371173030615755,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.28,10,20.333333333333332,9.666666666666666,3,20.333333333333332,1.6666666666666667,7,20.333333333333332,8,0.3566073172564045,0.5266812865497076,0.3988313008130081,0.09610983981693363,0.5357142857142857,0.16296296296296295,0.293614881850176,0.4880952380952381,0.3371173030615755,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.29,9.333333333333334,15,10.333333333333334,3,15,1.6666666666666667,6.333333333333333,15,8.666666666666666,0.4106209150326797,0.49159356725146197,0.4251169166263506,0.12452107279693486,0.5357142857142857,0.20202020202020202,0.3325396825396825,0.43253968253968256,0.35269360269360267,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.3,9.333333333333334,15,10.333333333333334,3,15,1.6666666666666667,6.333333333333333,15,8.666666666666666,0.4106209150326797,0.49159356725146197,0.4251169166263506,0.12452107279693486,0.5357142857142857,0.20202020202020202,0.3325396825396825,0.43253968253968256,0.35269360269360267,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.31,9.333333333333334,15,10.333333333333334,3,15,1.6666666666666667,6.333333333333333,15,8.666666666666666,0.4106209150326797,0.49159356725146197,0.4251169166263506,0.12452107279693486,0.5357142857142857,0.20202020202020202,0.3325396825396825,0.43253968253968256,0.35269360269360267,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.32,9.333333333333334,14.666666666666666,10.333333333333334,3,14.666666666666666,1.6666666666666667,6.333333333333333,14.666666666666666,8.666666666666666,0.42331932773109243,0.49159356725146197,0.42871565706719633,0.12452107279693486,0.5357142857142857,0.20202020202020202,0.34523809523809523,0.43253968253968256,0.3569264069264069,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.33,9.333333333333334,14.666666666666666,10.333333333333334,3,14.666666666666666,1.6666666666666667,6.333333333333333,14.666666666666666,8.666666666666666,0.42331932773109243,0.49159356725146197,0.42871565706719633,0.12452107279693486,0.5357142857142857,0.20202020202020202,0.34523809523809523,0.43253968253968256,0.3569264069264069,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.34,8.666666666666666,14,11,3,14,1.6666666666666667,5.666666666666667,14,9.333333333333334,0.41585497835497837,0.45321637426900585,0.41142070863433094,0.13025210084033614,0.5357142857142857,0.20952380952380953,0.32947754000385576,0.376984126984127,0.3300832726978737,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.35000000000000003,8.666666666666666,14,11,3,14,1.6666666666666667,5.666666666666667,14,9.333333333333334,0.41585497835497837,0.45321637426900585,0.41142070863433094,0.13025210084033614,0.5357142857142857,0.20952380952380953,0.32947754000385576,0.376984126984127,0.3300832726978737,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.36,7.666666666666667,9.333333333333334,12,3,9.333333333333334,1.6666666666666667,4.666666666666667,9.333333333333334,10.333333333333334,0.5144485144485145,0.41154970760233917,0.4125377749666175,0.16783216783216784,0.5357142857142857,0.255578093306288,0.4158730158730159,0.32936507936507936,0.32583774250440917,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.37,7.666666666666667,9.333333333333334,12,3,9.333333333333334,1.6666666666666667,4.666666666666667,9.333333333333334,10.333333333333334,0.5144485144485145,0.41154970760233917,0.4125377749666175,0.16783216783216784,0.5357142857142857,0.255578093306288,0.4158730158730159,0.32936507936507936,0.32583774250440917,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.38,7.666666666666667,9.333333333333334,12,3,9.333333333333334,1.6666666666666667,4.666666666666667,9.333333333333334,10.333333333333334,0.5144485144485145,0.41154970760233917,0.4125377749666175,0.16783216783216784,0.5357142857142857,0.255578093306288,0.4158730158730159,0.32936507936507936,0.32583774250440917,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.39,7.666666666666667,9.333333333333334,12,3,9.333333333333334,1.6666666666666667,4.666666666666667,9.333333333333334,10.333333333333334,0.5144485144485145,0.41154970760233917,0.4125377749666175,0.16783216783216784,0.5357142857142857,0.255578093306288,0.4158730158730159,0.32936507936507936,0.32583774250440917,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.4,7.666666666666667,9.333333333333334,12,3,9.333333333333334,1.6666666666666667,4.666666666666667,9.333333333333334,10.333333333333334,0.5144485144485145,0.41154970760233917,0.4125377749666175,0.16783216783216784,0.5357142857142857,0.255578093306288,0.4158730158730159,0.32936507936507936,0.32583774250440917,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.41000000000000003,6.333333333333333,8.333333333333334,13.333333333333334,3,8.333333333333334,1.6666666666666667,3.3333333333333335,8.333333333333334,11.666666666666666,0.5955882352941176,0.34539473684210525,0.3550230992091457,0.5054945054945055,0.5357142857142857,0.26050420168067223,0.48412698412698413,0.24206349206349206,0.25256410256410255,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.42,6.333333333333333,8.333333333333334,13.333333333333334,3,8.333333333333334,1.6666666666666667,3.3333333333333335,8.333333333333334,11.666666666666666,0.5955882352941176,0.34539473684210525,0.3550230992091457,0.5054945054945055,0.5357142857142857,0.26050420168067223,0.48412698412698413,0.24206349206349206,0.25256410256410255,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.43,6.333333333333333,8.333333333333334,13.333333333333334,3,8.333333333333334,1.6666666666666667,3.3333333333333335,8.333333333333334,11.666666666666666,0.5955882352941176,0.34539473684210525,0.3550230992091457,0.5054945054945055,0.5357142857142857,0.26050420168067223,0.48412698412698413,0.24206349206349206,0.25256410256410255,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.44,6.333333333333333,8.333333333333334,13.333333333333334,3,8.333333333333334,1.6666666666666667,3.3333333333333335,8.333333333333334,11.666666666666666,0.5955882352941176,0.34539473684210525,0.3550230992091457,0.5054945054945055,0.5357142857142857,0.26050420168067223,0.48412698412698413,0.24206349206349206,0.25256410256410255,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.45,6.333333333333333,8,13.333333333333334,3,8,1.6666666666666667,3.3333333333333335,8,11.666666666666666,0.6041666666666666,0.34539473684210525,0.35944229112833764,0.5119047619047619,0.5357142857142857,0.26785714285714285,0.4914529914529915,0.24206349206349206,0.25666666666666665,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.46,6.333333333333333,8,13.333333333333334,3,8,1.6666666666666667,3.3333333333333335,8,11.666666666666666,0.6041666666666666,0.34539473684210525,0.35944229112833764,0.5119047619047619,0.5357142857142857,0.26785714285714285,0.4914529914529915,0.24206349206349206,0.25666666666666665,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.47000000000000003,6.333333333333333,8,13.333333333333334,3,8,1.6666666666666667,3.3333333333333335,8,11.666666666666666,0.6041666666666666,0.34539473684210525,0.35944229112833764,0.5119047619047619,0.5357142857142857,0.26785714285714285,0.4914529914529915,0.24206349206349206,0.25666666666666665,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.48,6.333333333333333,8,13.333333333333334,3,8,1.6666666666666667,3.3333333333333335,8,11.666666666666666,0.6041666666666666,0.34539473684210525,0.35944229112833764,0.5119047619047619,0.5357142857142857,0.26785714285714285,0.4914529914529915,0.24206349206349206,0.25666666666666665,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.49,6.333333333333333,8,13.333333333333334,3,8,1.6666666666666667,3.3333333333333335,8,11.666666666666666,0.6041666666666666,0.34539473684210525,0.35944229112833764,0.5119047619047619,0.5357142857142857,0.26785714285714285,0.4914529914529915,0.24206349206349206,0.25666666666666665,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.5,6.333333333333333,3,13.333333333333334,3,3,1.6666666666666667,3.3333333333333335,3,11.666666666666666,0.7597402597402597,0.34539473684210525,0.4287317620650954,0.6580086580086579,0.5357142857142857,0.404040404040404,0.625,0.24206349206349206,0.31666666666666665,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.51,6,3,13.666666666666666,3,3,1.6666666666666667,3,3,12,0.7476190476190476,0.32456140350877194,0.4097384097384097,0.6580086580086579,0.5357142857142857,0.404040404040404,0.6011904761904762,0.21428571428571427,0.2885964912280702,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.52,6,3,13.666666666666666,3,3,1.6666666666666667,3,3,12,0.7476190476190476,0.32456140350877194,0.4097384097384097,0.6580086580086579,0.5357142857142857,0.404040404040404,0.6011904761904762,0.21428571428571427,0.2885964912280702,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.53,6,3,13.666666666666666,3,3,1.6666666666666667,3,3,12,0.7476190476190476,0.32456140350877194,0.4097384097384097,0.6580086580086579,0.5357142857142857,0.404040404040404,0.6011904761904762,0.21428571428571427,0.2885964912280702,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.54,6,3,13.666666666666666,3,3,1.6666666666666667,3,3,12,0.7476190476190476,0.32456140350877194,0.4097384097384097,0.6580086580086579,0.5357142857142857,0.404040404040404,0.6011904761904762,0.21428571428571427,0.2885964912280702,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.55,6,3,13.666666666666666,3,3,1.6666666666666667,3,3,12,0.7476190476190476,0.32456140350877194,0.4097384097384097,0.6580086580086579,0.5357142857142857,0.404040404040404,0.6011904761904762,0.21428571428571427,0.2885964912280702,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.56,6,3,13.666666666666666,3,3,1.6666666666666667,3,3,12,0.7476190476190476,0.32456140350877194,0.4097384097384097,0.6580086580086579,0.5357142857142857,0.404040404040404,0.6011904761904762,0.21428571428571427,0.2885964912280702,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.5700000000000001,6,3,13.666666666666666,3,3,1.6666666666666667,3,3,12,0.7476190476190476,0.32456140350877194,0.4097384097384097,0.6580086580086579,0.5357142857142857,0.404040404040404,0.6011904761904762,0.21428571428571427,0.2885964912280702,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.58,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.59,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.6,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.61,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.62,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.63,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.64,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.65,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.66,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.67,6,2.3333333333333335,13.666666666666666,3,2.3333333333333335,1.6666666666666667,3,2.3333333333333335,12,0.7976190476190477,0.32456140350877194,0.4225589225589225,0.7151515151515151,0.5357142857142857,0.44444444444444436,0.6583333333333333,0.21428571428571427,0.30098039215686273,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.68,6,1.6666666666666667,13.666666666666666,3,1.6666666666666667,1.6666666666666667,3,1.6666666666666667,12,0.8498168498168498,0.32456140350877194,0.4354871175523349,0.7833333333333333,0.5357142857142857,0.4852941176470588,0.7261904761904762,0.21428571428571427,0.31359649122807015,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.6900000000000001,6,1.6666666666666667,13.666666666666666,3,1.6666666666666667,1.6666666666666667,3,1.6666666666666667,12,0.8498168498168498,0.32456140350877194,0.4354871175523349,0.7833333333333333,0.5357142857142857,0.4852941176470588,0.7261904761904762,0.21428571428571427,0.31359649122807015,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.7000000000000001,6,1.6666666666666667,13.666666666666666,3,1.6666666666666667,1.6666666666666667,3,1.6666666666666667,12,0.8498168498168498,0.32456140350877194,0.4354871175523349,0.7833333333333333,0.5357142857142857,0.4852941176470588,0.7261904761904762,0.21428571428571427,0.31359649122807015,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.71,5,1.6666666666666667,14.666666666666666,3,1.6666666666666667,1.6666666666666667,2,1.6666666666666667,13,0.8498168498168498,0.28289473684210525,0.3614130434782608,0.7833333333333333,0.5357142857142857,0.4852941176470588,0.7261904761904762,0.16666666666666666,0.23026315789473684,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.72,5,1.6666666666666667,14.666666666666666,3,1.6666666666666667,1.6666666666666667,2,1.6666666666666667,13,0.8498168498168498,0.28289473684210525,0.3614130434782608,0.7833333333333333,0.5357142857142857,0.4852941176470588,0.7261904761904762,0.16666666666666666,0.23026315789473684,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.73,5,1.6666666666666667,14.666666666666666,3,1.6666666666666667,1.6666666666666667,2,1.6666666666666667,13,0.8498168498168498,0.28289473684210525,0.3614130434782608,0.7833333333333333,0.5357142857142857,0.4852941176470588,0.7261904761904762,0.16666666666666666,0.23026315789473684,FALSE,FALSE,FALSE,0,TRUE
FALSE_FALSE_FALSE_0_TRUE,0.74,5,1.6666666666666667,14.666666666666666,3,1.6666666666666667,1.6666666666666667,2,1.6666666666666667,13,0.8498168498168498,0.28289473684210525,0.3614130434782608,0.7833333333333333,0.5357142857142857,0.4852941176470588,0.7261904761904762,0.16666666666666666,0.23026315789473684,FALSE,FALSE,FALSE,0,TRUE
